Date,State,DailyCases,Deaths,Recovered,Vaccinated,Population,Vax_pct
2021-11-01,Delhi,336,4,298,7614166,29058080,26.2
2021-11-02,Delhi,167,2,148,7615459,29058080,26.21
2021-11-03,Delhi,360,4,320,7648635,29058080,26.32
2021-11-04,Delhi,279,3,248,7685734,29058080,26.45
2021-11-05,Delhi,369,5,328,7692327,29058080,26.47
2021-11-06,Delhi,0,0,0,7721543,29058080,26.57
2021-11-07,Delhi,277,3,246,7746648,29058080,26.66
2021-11-08,Delhi,631,8,560,7753526,29058080,26.68
2021-11-09,Delhi,518,6,460,7783943,29058080,26.79
2021-11-10,Delhi,225,3,200,7797008,29058080,26.83
2021-11-11,Delhi,972,12,863,7838108,29058080,26.97
2021-11-12,Delhi,16,0,14,7868659,29058080,27.08
2021-11-13,Delhi,150,2,133,7874237,29058080,27.1
2021-11-14,Delhi,0,0,0,7900137,29058080,27.19
2021-11-15,Delhi,30,0,27,7905975,29058080,27.21
2021-11-16,Delhi,677,8,601,7942146,29058080,27.33
2021-11-17,Delhi,21,0,19,7957017,29058080,27.38
2021-11-18,Delhi,0,0,0,7981478,29058080,27.47
2021-11-19,Delhi,374,5,332,8016280,29058080,27.59
2021-11-20,Delhi,221,3,196,8058511,29058080,27.73
2021-11-21,Delhi,346,4,307,8084124,29058080,27.82
2021-11-22,Delhi,0,0,0,8087996,29058080,27.83
2021-11-23,Delhi,0,0,0,8100933,29058080,27.88
2021-11-24,Delhi,21,0,19,8131592,29058080,27.98
2021-11-25,Delhi,237,3,211,8133687,29058080,27.99
2021-11-26,Delhi,44,1,39,8152264,29058080,28.06
2021-11-27,Delhi,177,2,157,8168434,29058080,28.11
2021-11-28,Delhi,0,0,0,8183776,29058080,28.16
2021-11-29,Delhi,179,2,159,8231464,29058080,28.33
2021-11-30,Delhi,47,1,42,8278646,29058080,28.49
2021-12-01,Delhi,0,0,0,8323508,29058080,28.64
2021-12-02,Delhi,83,1,74,8366698,29058080,28.79
2021-12-03,Delhi,0,0,0,8411373,29058080,28.95
2021-12-04,Delhi,220,3,195,8420558,29058080,28.98
2021-12-05,Delhi,294,4,261,8440229,29058080,29.05
2021-12-06,Delhi,180,2,160,8443100,29058080,29.06
2021-12-07,Delhi,0,0,0,8482959,29058080,29.19
2021-12-08,Delhi,0,0,0,8526321,29058080,29.34
2021-12-09,Delhi,0,0,0,8527769,29058080,29.35
2021-12-10,Delhi,0,0,0,8536233,29058080,29.38
2021-12-11,Delhi,0,0,0,8544675,29058080,29.41
2021-12-12,Delhi,295,4,262,8591087,29058080,29.57
2021-12-13,Delhi,226,3,201,8630605,29058080,29.7
2021-12-14,Delhi,0,0,0,8644470,29058080,29.75
2021-12-15,Delhi,191,2,170,8646753,29058080,29.76
2021-12-16,Delhi,111,1,99,8667335,29058080,29.83
2021-12-17,Delhi,2,0,2,8696556,29058080,29.93
2021-12-18,Delhi,355,4,315,8698805,29058080,29.94
2021-12-19,Delhi,0,0,0,8722249,29058080,30.02
2021-12-20,Delhi,25,0,22,8749125,29058080,30.11
2021-12-21,Delhi,0,0,0,8798183,29058080,30.28
2021-12-22,Delhi,0,0,0,8807619,29058080,30.31
2021-12-23,Delhi,0,0,0,8816790,29058080,30.34
2021-12-24,Delhi,0,0,0,8838343,29058080,30.42
2021-12-25,Delhi,31,0,28,8854320,29058080,30.47
2021-12-26,Delhi,0,0,0,8900290,29058080,30.63
2021-12-27,Delhi,0,0,0,8939642,29058080,30.76
2021-12-28,Delhi,0,0,0,8952270,29058080,30.81
2021-12-29,Delhi,536,7,476,8969014,29058080,30.87
2021-12-30,Delhi,0,0,0,9000759,29058080,30.98
2021-12-31,Delhi,0,0,0,9044336,29058080,31.13
2022-01-01,Delhi,0,0,0,9054435,29058080,31.16
2022-01-02,Delhi,0,0,0,9069239,29058080,31.21
2022-01-03,Delhi,157,2,139,9099731,29058080,31.32
2022-01-04,Delhi,188,2,167,9142722,29058080,31.46
2022-01-05,Delhi,286,4,254,9157179,29058080,31.51
2022-01-06,Delhi,0,0,0,9180553,29058080,31.59
2022-01-07,Delhi,0,0,0,9214631,29058080,31.71
2022-01-08,Delhi,492,6,437,9235895,29058080,31.78
2022-01-09,Delhi,0,0,0,9274426,29058080,31.92
2022-01-10,Delhi,20,0,18,9300178,29058080,32.01
2022-01-11,Delhi,130,2,115,9344211,29058080,32.16
2022-01-12,Delhi,563,7,500,9374580,29058080,32.26
2022-01-13,Delhi,0,0,0,9420509,29058080,32.42
2022-01-14,Delhi,0,0,0,9463492,29058080,32.57
2022-01-15,Delhi,0,0,0,9475557,29058080,32.61
2022-01-16,Delhi,0,0,0,9520422,29058080,32.76
2022-01-17,Delhi,0,0,0,9526871,29058080,32.79
2022-01-18,Delhi,251,3,223,9541008,29058080,32.83
2022-01-19,Delhi,362,4,322,9543433,29058080,32.84
2022-01-20,Delhi,0,0,0,9548644,29058080,32.86
2022-01-21,Delhi,200,2,178,9584661,29058080,32.98
2022-01-22,Delhi,0,0,0,9590216,29058080,33.0
2022-01-23,Delhi,167,2,148,9599560,29058080,33.04
2022-01-24,Delhi,347,4,308,9619975,29058080,33.11
2022-01-25,Delhi,0,0,0,9659983,29058080,33.24
2022-01-26,Delhi,323,4,287,9700526,29058080,33.38
2022-01-27,Delhi,0,0,0,9748766,29058080,33.55
2022-01-28,Delhi,197,2,175,9751522,29058080,33.56
2022-01-29,Delhi,310,4,275,9758920,29058080,33.58
2022-01-30,Delhi,279,3,248,9778862,29058080,33.65
2022-01-31,Delhi,0,0,0,9793028,29058080,33.7
2022-02-01,Delhi,0,0,0,9797887,29058080,33.72
2022-02-02,Delhi,91,1,81,9824090,29058080,33.81
2022-02-03,Delhi,133,2,118,9847529,29058080,33.89
2022-02-04,Delhi,35,0,31,9869056,29058080,33.96
2022-02-05,Delhi,429,5,381,9870183,29058080,33.97
2022-02-06,Delhi,0,0,0,9891480,29058080,34.04
2022-02-07,Delhi,0,0,0,9914388,29058080,34.12
2022-02-08,Delhi,0,0,0,9925243,29058080,34.16
2022-02-09,Delhi,186,2,165,9964987,29058080,34.29
2022-02-10,Delhi,166,2,147,10009447,29058080,34.45
2022-02-11,Delhi,1005,12,893,10055892,29058080,34.61
2022-02-12,Delhi,308,4,274,10089971,29058080,34.72
2022-02-13,Delhi,99,1,88,10123771,29058080,34.84
2022-02-14,Delhi,77,1,68,10131464,29058080,34.87
2022-02-15,Delhi,0,0,0,10151169,29058080,34.93
2022-02-16,Delhi,39,0,35,10151390,29058080,34.93
2022-02-17,Delhi,83,1,74,10179358,29058080,35.03
2022-02-18,Delhi,0,0,0,10217492,29058080,35.16
2022-02-19,Delhi,59,1,52,10250943,29058080,35.28
2022-02-20,Delhi,30,0,27,10251735,29058080,35.28
2022-02-21,Delhi,526,6,467,10279554,29058080,35.38
2022-02-22,Delhi,0,0,0,10323574,29058080,35.53
2022-02-23,Delhi,0,0,0,10328676,29058080,35.54
2022-02-24,Delhi,81,1,72,10355147,29058080,35.64
2022-02-25,Delhi,22,0,20,10367660,29058080,35.68
2022-02-26,Delhi,0,0,0,10414164,29058080,35.84
2022-02-27,Delhi,0,0,0,10441697,29058080,35.93
2022-02-28,Delhi,0,0,0,10480289,29058080,36.07
2022-03-01,Delhi,0,0,0,10506514,29058080,36.16
2022-03-02,Delhi,0,0,0,10551231,29058080,36.31
2022-03-03,Delhi,220,3,195,10565602,29058080,36.36
2022-03-04,Delhi,0,0,0,10602792,29058080,36.49
2022-03-05,Delhi,0,0,0,10624258,29058080,36.56
2022-03-06,Delhi,162,2,144,10653088,29058080,36.66
2022-03-07,Delhi,0,0,0,10687385,29058080,36.78
2022-03-08,Delhi,783,10,696,10696038,29058080,36.81
2022-03-09,Delhi,75,1,67,10739435,29058080,36.96
2022-03-10,Delhi,0,0,0,10775817,29058080,37.08
2022-03-11,Delhi,0,0,0,10796280,29058080,37.15
2022-03-12,Delhi,0,0,0,10825895,29058080,37.26
2022-03-13,Delhi,0,0,0,10859071,29058080,37.37
2022-03-14,Delhi,161,2,143,10881803,29058080,37.45
2022-03-15,Delhi,0,0,0,10913554,29058080,37.56
2022-03-16,Delhi,0,0,0,10941483,29058080,37.65
2022-03-17,Delhi,343,4,305,10980453,29058080,37.79
2022-03-18,Delhi,0,0,0,10992065,29058080,37.83
2022-03-19,Delhi,201,2,179,10992272,29058080,37.83
2022-03-20,Delhi,0,0,0,11012493,29058080,37.9
2022-03-21,Delhi,0,0,0,11053721,29058080,38.04
2022-03-22,Delhi,0,0,0,11059930,29058080,38.06
2022-03-23,Delhi,90,1,80,11102988,29058080,38.21
2022-03-24,Delhi,0,0,0,11123476,29058080,38.28
2022-03-25,Delhi,621,8,552,11133906,29058080,38.32
2022-03-26,Delhi,0,0,0,11157252,29058080,38.4
2022-03-27,Delhi,341,4,303,11197833,29058080,38.54
2022-03-28,Delhi,263,3,234,11240721,29058080,38.68
2022-03-29,Delhi,93,1,83,11271374,29058080,38.79
2022-03-30,Delhi,16,0,14,11297732,29058080,38.88
2022-03-31,Delhi,556,7,494,11338060,29058080,39.02
2022-04-01,Delhi,741,9,658,11383503,29058080,39.18
2022-04-02,Delhi,0,0,0,11423274,29058080,39.31
2022-04-03,Delhi,47,1,42,11471669,29058080,39.48
2022-04-04,Delhi,0,0,0,11513228,29058080,39.62
2022-04-05,Delhi,0,0,0,11515677,29058080,39.63
2022-04-06,Delhi,139,2,123,11516660,29058080,39.63
2022-04-07,Delhi,75,1,67,11546517,29058080,39.74
2022-04-08,Delhi,0,0,0,11594373,29058080,39.9
2022-04-09,Delhi,137,2,122,11609334,29058080,39.95
2022-04-10,Delhi,85,1,76,11657645,29058080,40.12
2022-04-11,Delhi,0,0,0,11700211,29058080,40.26
2022-04-12,Delhi,0,0,0,11707250,29058080,40.29
2022-04-13,Delhi,127,2,113,11731953,29058080,40.37
2022-04-14,Delhi,483,6,429,11743011,29058080,40.41
2022-04-15,Delhi,120,1,107,11746915,29058080,40.43
2022-04-16,Delhi,234,3,208,11781458,29058080,40.54
2022-04-17,Delhi,0,0,0,11792208,29058080,40.58
2022-04-18,Delhi,0,0,0,11820194,29058080,40.68
2022-04-19,Delhi,182,2,162,11853888,29058080,40.79
2022-04-20,Delhi,0,0,0,11875490,29058080,40.87
2022-04-21,Delhi,62,1,55,11879470,29058080,40.88
2022-04-22,Delhi,148,2,131,11882926,29058080,40.89
2022-04-23,Delhi,0,0,0,11901879,29058080,40.96
2022-04-24,Delhi,96,1,85,11904011,29058080,40.97
2022-04-25,Delhi,17,0,15,11947592,29058080,41.12
2022-04-26,Delhi,0,0,0,11955904,29058080,41.14
2022-04-27,Delhi,0,0,0,11957364,29058080,41.15
2022-04-28,Delhi,0,0,0,11964364,29058080,41.17
2022-04-29,Delhi,391,5,347,11999174,29058080,41.29
2022-04-30,Delhi,307,4,273,12028609,29058080,41.4
2022-05-01,Delhi,0,0,0,12062383,29058080,41.51
2022-05-02,Delhi,0,0,0,12079728,29058080,41.57
2022-05-03,Delhi,0,0,0,12095764,29058080,41.63
2022-05-04,Delhi,0,0,0,12129346,29058080,41.74
2022-05-05,Delhi,86,1,76,12134981,29058080,41.76
2022-05-06,Delhi,317,4,282,12154695,29058080,41.83
2022-05-07,Delhi,679,8,603,12159815,29058080,41.85
2022-05-08,Delhi,0,0,0,12181015,29058080,41.92
2022-05-09,Delhi,195,2,173,12229476,29058080,42.09
2022-05-10,Delhi,163,2,145,12271984,29058080,42.23
2022-05-11,Delhi,0,0,0,12305829,29058080,42.35
2022-05-12,Delhi,0,0,0,12338695,29058080,42.46
2022-05-13,Delhi,83,1,74,12357494,29058080,42.53
2022-05-14,Delhi,636,8,565,12392759,29058080,42.65
2022-05-15,Delhi,81,1,72,12434436,29058080,42.79
2022-05-16,Delhi,0,0,0,12462397,29058080,42.89
2022-05-17,Delhi,0,0,0,12467563,29058080,42.91
2022-05-18,Delhi,0,0,0,12502273,29058080,43.03
2022-05-19,Delhi,6,0,5,12508619,29058080,43.05
2022-05-20,Delhi,205,3,182,12524810,29058080,43.1
2022-05-21,Delhi,0,0,0,12534688,29058080,43.14
2022-05-22,Delhi,0,0,0,12537197,29058080,43.15
2022-05-23,Delhi,83,1,74,12575375,29058080,43.28
2022-05-24,Delhi,0,0,0,12607633,29058080,43.39
2022-05-25,Delhi,0,0,0,12628077,29058080,43.46
2022-05-26,Delhi,0,0,0,12647151,29058080,43.52
2022-05-27,Delhi,120,1,107,12679279,29058080,43.63
2022-05-28,Delhi,0,0,0,12705852,29058080,43.73
2022-05-29,Delhi,279,3,248,12717474,29058080,43.77
2022-05-30,Delhi,286,4,254,12741497,29058080,43.85
2022-05-31,Delhi,0,0,0,12780361,29058080,43.98
2022-06-01,Delhi,0,0,0,12807973,29058080,44.08
2022-06-02,Delhi,38,0,34,12848056,29058080,44.22
2022-06-03,Delhi,0,0,0,12873465,29058080,44.3
2022-06-04,Delhi,0,0,0,12894127,29058080,44.37
2022-06-05,Delhi,574,7,510,12931241,29058080,44.5
2022-06-06,Delhi,214,3,190,12941705,29058080,44.54
2022-06-07,Delhi,0,0,0,12973044,29058080,44.65
2022-06-08,Delhi,0,0,0,13004546,29058080,44.75
2022-06-09,Delhi,0,0,0,13018395,29058080,44.8
2022-06-10,Delhi,0,0,0,13031201,29058080,44.85
2022-06-11,Delhi,0,0,0,13035384,29058080,44.86
2022-06-12,Delhi,0,0,0,13042798,29058080,44.89
2022-06-13,Delhi,0,0,0,13047571,29058080,44.9
2022-06-14,Delhi,0,0,0,13078360,29058080,45.01
2022-06-15,Delhi,0,0,0,13084442,29058080,45.03
2022-06-16,Delhi,0,0,0,13110087,29058080,45.12
2022-06-17,Delhi,16,0,14,13115658,29058080,45.14
2022-06-18,Delhi,456,6,405,13154830,29058080,45.27
2022-06-19,Delhi,0,0,0,13188710,29058080,45.39
2022-06-20,Delhi,0,0,0,13203325,29058080,45.44
2022-06-21,Delhi,0,0,0,13240090,29058080,45.56
2022-06-22,Delhi,0,0,0,13251355,29058080,45.6
2022-06-23,Delhi,0,0,0,13283118,29058080,45.71
2022-06-24,Delhi,288,4,256,13315144,29058080,45.82
2022-06-25,Delhi,0,0,0,13336962,29058080,45.9
2022-06-26,Delhi,282,3,250,13372015,29058080,46.02
2022-06-27,Delhi,440,5,391,13419409,29058080,46.18
2022-06-28,Delhi,0,0,0,13440077,29058080,46.25
2022-06-29,Delhi,0,0,0,13454247,29058080,46.3
2022-06-30,Delhi,400,5,355,13476364,29058080,46.38
2022-07-01,Delhi,57,1,51,13504761,29058080,46.48
2022-07-02,Delhi,156,2,139,13510938,29058080,46.5
2022-07-03,Delhi,310,4,275,13558933,29058080,46.66
2022-07-04,Delhi,269,3,239,13582403,29058080,46.74
2022-07-05,Delhi,123,2,109,13630598,29058080,46.91
2022-07-06,Delhi,419,5,372,13678664,29058080,47.07
2022-07-07,Delhi,0,0,0,13681855,29058080,47.08
2022-07-08,Delhi,156,2,139,13687539,29058080,47.1
2022-07-09,Delhi,0,0,0,13696612,29058080,47.14
2022-07-10,Delhi,306,4,272,13725010,29058080,47.23
2022-07-11,Delhi,0,0,0,13742694,29058080,47.29
2022-07-12,Delhi,0,0,0,13743613,29058080,47.3
2022-07-13,Delhi,196,2,174,13771827,29058080,47.39
2022-07-14,Delhi,0,0,0,13788095,29058080,47.45
2022-07-15,Delhi,0,0,0,13830265,29058080,47.6
2022-07-16,Delhi,379,5,337,13868322,29058080,47.73
2022-07-17,Delhi,290,4,258,13910555,29058080,47.87
2022-07-18,Delhi,0,0,0,13938913,29058080,47.97
2022-07-19,Delhi,0,0,0,13973703,29058080,48.09
2022-07-20,Delhi,160,2,142,13977759,29058080,48.1
2022-07-21,Delhi,199,2,177,14015745,29058080,48.23
2022-07-22,Delhi,155,2,138,14038336,29058080,48.31
2022-07-23,Delhi,141,2,125,14038555,29058080,48.31
2022-07-24,Delhi,0,0,0,14042508,29058080,48.33
2022-07-25,Delhi,0,0,0,14057919,29058080,48.38
2022-07-26,Delhi,0,0,0,14076595,29058080,48.44
2022-07-27,Delhi,0,0,0,14087028,29058080,48.48
2022-07-28,Delhi,96,1,85,14125475,29058080,48.61
2022-07-29,Delhi,101,1,90,14147820,29058080,48.69
2022-07-30,Delhi,237,3,211,14160732,29058080,48.73
2022-07-31,Delhi,0,0,0,14194417,29058080,48.85
2022-08-01,Delhi,0,0,0,14217086,29058080,48.93
2022-08-02,Delhi,0,0,0,14256025,29058080,49.06
2022-08-03,Delhi,0,0,0,14281041,29058080,49.15
2022-08-04,Delhi,56,1,50,14318513,29058080,49.28
2022-08-05,Delhi,0,0,0,14361176,29058080,49.42
2022-08-06,Delhi,354,4,314,14365141,29058080,49.44
2022-08-07,Delhi,0,0,0,14371216,29058080,49.46
2022-08-08,Delhi,478,6,425,14407748,29058080,49.58
2022-08-09,Delhi,157,2,139,14435268,29058080,49.68
2022-08-10,Delhi,0,0,0,14447303,29058080,49.72
2022-08-11,Delhi,628,8,558,14448842,29058080,49.72
2022-08-12,Delhi,80,1,71,14496615,29058080,49.89
2022-08-13,Delhi,50,1,44,14501281,29058080,49.9
2022-08-14,Delhi,0,0,0,14524414,29058080,49.98
2022-08-15,Delhi,140,2,124,14535450,29058080,50.02
2022-08-16,Delhi,158,2,140,14555229,29058080,50.09
2022-08-17,Delhi,0,0,0,14591214,29058080,50.21
2022-08-18,Delhi,0,0,0,14616670,29058080,50.3
2022-08-19,Delhi,35,0,31,14618725,29058080,50.31
2022-08-20,Delhi,175,2,155,14623085,29058080,50.32
2022-08-21,Delhi,180,2,160,14670338,29058080,50.49
2022-08-22,Delhi,49,1,44,14682933,29058080,50.53
2022-08-23,Delhi,0,0,0,14704316,29058080,50.6
2022-08-24,Delhi,0,0,0,14743587,29058080,50.74
2022-08-25,Delhi,0,0,0,14785519,29058080,50.88
2022-08-26,Delhi,178,2,158,14799724,29058080,50.93
2022-08-27,Delhi,0,0,0,14810817,29058080,50.97
2022-08-28,Delhi,0,0,0,14832689,29058080,51.04
2022-08-29,Delhi,71,1,63,14849579,29058080,51.1
2022-08-30,Delhi,1,0,1,14884630,29058080,51.22
2022-08-31,Delhi,0,0,0,14920980,29058080,51.35
2022-09-01,Delhi,0,0,0,14933988,29058080,51.39
2022-09-02,Delhi,81,1,72,14952947,29058080,51.46
2022-09-03,Delhi,0,0,0,14989478,29058080,51.58
2022-09-04,Delhi,0,0,0,15014852,29058080,51.67
2022-09-05,Delhi,347,4,308,15042404,29058080,51.77
2022-09-06,Delhi,152,2,135,15082866,29058080,51.91
2022-09-07,Delhi,0,0,0,15115454,29058080,52.02
2022-09-08,Delhi,0,0,0,15148008,29058080,52.13
2022-09-09,Delhi,480,6,426,15172088,29058080,52.21
2022-09-10,Delhi,0,0,0,15213881,29058080,52.36
2022-09-11,Delhi,12,0,11,15215030,29058080,52.36
2022-09-12,Delhi,199,2,177,15219354,29058080,52.38
2022-09-13,Delhi,65,1,58,15253174,29058080,52.49
2022-09-14,Delhi,0,0,0,15283577,29058080,52.6
2022-09-15,Delhi,0,0,0,15297566,29058080,52.64
2022-09-16,Delhi,0,0,0,15327626,29058080,52.75
2022-09-17,Delhi,197,2,175,15332978,29058080,52.77
2022-09-18,Delhi,396,5,352,15363332,29058080,52.87
2022-09-19,Delhi,0,0,0,15381392,29058080,52.93
2022-09-20,Delhi,529,7,470,15410832,29058080,53.03
2022-09-21,Delhi,0,0,0,15427874,29058080,53.09
2022-09-22,Delhi,277,3,246,15464065,29058080,53.22
2022-09-23,Delhi,0,0,0,15469648,29058080,53.24
2022-09-24,Delhi,0,0,0,15511849,29058080,53.38
2022-09-25,Delhi,0,0,0,15536584,29058080,53.47
2022-09-26,Delhi,0,0,0,15548063,29058080,53.51
2022-09-27,Delhi,157,2,139,15596171,29058080,53.67
2022-09-28,Delhi,9,0,8,15601399,29058080,53.69
2022-09-29,Delhi,0,0,0,15628253,29058080,53.78
2022-09-30,Delhi,335,4,298,15631951,29058080,53.8
2022-10-01,Delhi,1,0,1,15676927,29058080,53.95
2022-10-02,Delhi,84,1,75,15684848,29058080,53.98
2022-10-03,Delhi,933,11,829,15697439,29058080,54.02
2022-10-04,Delhi,0,0,0,15730236,29058080,54.13
2022-10-05,Delhi,0,0,0,15774474,29058080,54.29
2022-10-06,Delhi,144,2,128,15795298,29058080,54.36
2022-10-07,Delhi,220,3,195,15808311,29058080,54.4
2022-10-08,Delhi,90,1,80,15825785,29058080,54.46
2022-10-09,Delhi,47,1,42,15871661,29058080,54.62
2022-10-10,Delhi,445,5,395,15917158,29058080,54.78
2022-10-11,Delhi,407,5,362,15923283,29058080,54.8
2022-10-12,Delhi,0,0,0,15968291,29058080,54.95
2022-10-13,Delhi,0,0,0,16010338,29058080,55.1
2022-10-14,Delhi,129,2,115,16037282,29058080,55.19
2022-10-15,Delhi,0,0,0,16050059,29058080,55.23
2022-10-16,Delhi,266,3,236,16072984,29058080,55.31
2022-10-17,Delhi,127,2,113,16111747,29058080,55.45
2022-10-18,Delhi,801,10,712,16125269,29058080,55.49
2022-10-19,Delhi,442,5,393,16142464,29058080,55.55
2022-10-20,Delhi,0,0,0,16165459,29058080,55.63
2022-10-21,Delhi,0,0,0,16168826,29058080,55.64
2022-10-22,Delhi,0,0,0,16189371,29058080,55.71
2022-10-23,Delhi,0,0,0,16196066,29058080,55.74
2022-10-24,Delhi,34,0,30,16196413,29058080,55.74
2022-10-25,Delhi,0,0,0,16215768,29058080,55.8
2022-10-26,Delhi,492,6,437,16253696,29058080,55.94
2022-10-27,Delhi,347,4,308,16302830,29058080,56.1
2022-10-28,Delhi,0,0,0,16324758,29058080,56.18
2022-10-29,Delhi,0,0,0,16362452,29058080,56.31
2022-10-30,Delhi,446,5,396,16373594,29058080,56.35
2022-10-31,Delhi,514,6,457,16405422,29058080,56.46
2022-11-01,Delhi,0,0,0,16438735,29058080,56.57
2022-11-02,Delhi,0,0,0,16455350,29058080,56.63
2022-11-03,Delhi,0,0,0,16477733,29058080,56.71
2022-11-04,Delhi,129,2,115,16511235,29058080,56.82
2022-11-05,Delhi,0,0,0,16526921,29058080,56.88
2022-11-06,Delhi,136,2,121,16557107,29058080,56.98
2022-11-07,Delhi,585,7,520,16568647,29058080,57.02
2022-11-08,Delhi,0,0,0,16595425,29058080,57.11
2022-11-09,Delhi,0,0,0,16598382,29058080,57.12
2022-11-10,Delhi,0,0,0,16620704,29058080,57.2
2022-11-11,Delhi,0,0,0,16645855,29058080,57.28
2022-11-12,Delhi,0,0,0,16687218,29058080,57.43
2022-11-13,Delhi,0,0,0,16705990,29058080,57.49
2022-11-14,Delhi,156,2,139,16706297,29058080,57.49
2022-11-15,Delhi,45,1,40,16708313,29058080,57.5
2022-11-16,Delhi,90,1,80,16735280,29058080,57.59
2022-11-17,Delhi,0,0,0,16775900,29058080,57.73
2022-11-18,Delhi,0,0,0,16820422,29058080,57.89
2022-11-19,Delhi,0,0,0,16860836,29058080,58.02
2022-11-20,Delhi,0,0,0,16877833,29058080,58.08
2022-11-21,Delhi,126,2,112,16902334,29058080,58.17
2022-11-22,Delhi,0,0,0,16946745,29058080,58.32
2022-11-23,Delhi,86,1,76,16988690,29058080,58.46
2022-11-24,Delhi,0,0,0,17011384,29058080,58.54
2022-11-25,Delhi,0,0,0,17035434,29058080,58.63
2022-11-26,Delhi,0,0,0,17038903,29058080,58.64
2022-11-27,Delhi,0,0,0,17047348,29058080,58.67
2022-11-28,Delhi,83,1,74,17073812,29058080,58.76
2022-11-29,Delhi,137,2,122,17099691,29058080,58.85
2022-11-30,Delhi,0,0,0,17128440,29058080,58.95
2022-12-01,Delhi,123,2,109,17144068,29058080,59.0
2022-12-02,Delhi,342,4,304,17155412,29058080,59.04
2022-12-03,Delhi,0,0,0,17178030,29058080,59.12
2022-12-04,Delhi,0,0,0,17221965,29058080,59.27
2022-12-05,Delhi,0,0,0,17270498,29058080,59.43
2022-12-06,Delhi,0,0,0,17273119,29058080,59.44
2022-12-07,Delhi,81,1,72,17290895,29058080,59.5
2022-12-08,Delhi,287,4,255,17316958,29058080,59.59
2022-12-09,Delhi,0,0,0,17327752,29058080,59.63
2022-12-10,Delhi,801,10,712,17345416,29058080,59.69
2022-12-11,Delhi,94,1,83,17351843,29058080,59.71
2022-12-12,Delhi,0,0,0,17375036,29058080,59.79
2022-12-13,Delhi,386,5,343,17419232,29058080,59.95
2022-12-14,Delhi,0,0,0,17465662,29058080,60.11
2022-12-15,Delhi,99,1,88,17466408,29058080,60.11
2022-12-16,Delhi,0,0,0,17498241,29058080,60.22
2022-12-17,Delhi,0,0,0,17543613,29058080,60.37
2022-12-18,Delhi,289,4,257,17582017,29058080,60.51
2022-12-19,Delhi,0,0,0,17585105,29058080,60.52
2022-12-20,Delhi,518,6,460,17604592,29058080,60.58
2022-12-21,Delhi,0,0,0,17642224,29058080,60.71
2022-12-22,Delhi,0,0,0,17691206,29058080,60.88
2022-12-23,Delhi,0,0,0,17705888,29058080,60.93
2022-12-24,Delhi,867,11,770,17720044,29058080,60.98
2022-12-25,Delhi,250,3,222,17732539,29058080,61.02
2022-12-26,Delhi,166,2,147,17777286,29058080,61.18
2022-12-27,Delhi,176,2,156,17786282,29058080,61.21
2022-12-28,Delhi,0,0,0,17804583,29058080,61.27
2022-12-29,Delhi,819,10,727,17811308,29058080,61.3
2022-12-30,Delhi,137,2,122,17858291,29058080,61.46
2022-12-31,Delhi,109,1,97,17861602,29058080,61.47
2021-01-01,Uttar Pradesh,0,0,0,18588,26080601,0.07
2021-01-02,Uttar Pradesh,407,8,358,42155,26080601,0.16
2021-01-03,Uttar Pradesh,0,0,0,69282,26080601,0.27
2021-01-04,Uttar Pradesh,216,4,190,93294,26080601,0.36
2021-01-05,Uttar Pradesh,357,7,314,136358,26080601,0.52
2021-01-06,Uttar Pradesh,428,9,376,144658,26080601,0.55
2021-01-07,Uttar Pradesh,737,15,648,148804,26080601,0.57
2021-01-08,Uttar Pradesh,0,0,0,171482,26080601,0.66
2021-01-09,Uttar Pradesh,0,0,0,181828,26080601,0.7
2021-01-10,Uttar Pradesh,351,7,308,222914,26080601,0.85
2021-01-11,Uttar Pradesh,397,8,349,265333,26080601,1.02
2021-01-12,Uttar Pradesh,0,0,0,314772,26080601,1.21
2021-01-13,Uttar Pradesh,279,6,245,334077,26080601,1.28
2021-01-14,Uttar Pradesh,962,19,846,382094,26080601,1.47
2021-01-15,Uttar Pradesh,187,4,164,387161,26080601,1.48
2021-01-16,Uttar Pradesh,445,9,391,435269,26080601,1.67
2021-01-17,Uttar Pradesh,654,13,575,447572,26080601,1.72
2021-01-18,Uttar Pradesh,946,19,831,448522,26080601,1.72
2021-01-19,Uttar Pradesh,283,6,249,489795,26080601,1.88
2021-01-20,Uttar Pradesh,602,12,529,515583,26080601,1.98
2021-01-21,Uttar Pradesh,6,0,5,536227,26080601,2.06
2021-01-22,Uttar Pradesh,269,5,236,546233,26080601,2.09
2021-01-23,Uttar Pradesh,147,3,129,567015,26080601,2.17
2021-01-24,Uttar Pradesh,0,0,0,597779,26080601,2.29
2021-01-25,Uttar Pradesh,0,0,0,604963,26080601,2.32
2021-01-26,Uttar Pradesh,477,10,419,652254,26080601,2.5
2021-01-27,Uttar Pradesh,509,10,447,688436,26080601,2.64
2021-01-28,Uttar Pradesh,89,2,78,732268,26080601,2.81
2021-01-29,Uttar Pradesh,897,18,788,734497,26080601,2.82
2021-01-30,Uttar Pradesh,128,3,113,777826,26080601,2.98
2021-01-31,Uttar Pradesh,571,12,502,821113,26080601,3.15
2021-02-01,Uttar Pradesh,405,8,356,839398,26080601,3.22
2021-02-02,Uttar Pradesh,599,12,526,867880,26080601,3.33
2021-02-03,Uttar Pradesh,876,18,770,892938,26080601,3.42
