StudentID,Gender,Section,Attendance_%,StudyHrs_day,Subject,Score,Pass
S1109,Female,C,88.3,4.1,English,77.6,Pass
S1109,Female,C,88.3,4.1,History,59.2,Pass
S1109,Female,C,88.3,4.1,CS,85.4,Pass
S1110,Male,B,86.9,2.8,Maths,85.6,Pass
S1110,Male,B,86.9,2.8,Science,91.1,Pass
S1110,Male,B,86.9,2.8,English,69.3,Pass
S1110,Male,B,86.9,2.8,History,78.9,Pass
S1110,Male,B,86.9,2.8,CS,79.1,Pass
S1111,Male,A,84.2,2.5,Maths,76.1,Pass
S1111,Male,A,84.2,2.5,Science,76.4,Pass
S1111,Male,A,84.2,2.5,English,75.6,Pass
S1111,Male,A,84.2,2.5,History,77.3,Pass
S1111,Male,A,84.2,2.5,CS,82.6,Pass
S1112,Male,B,77.9,3.6,Maths,87.9,Pass
S1112,Male,B,77.9,3.6,Science,68.1,Pass
S1112,Male,B,77.9,3.6,English,73.9,Pass
S1112,Male,B,77.9,3.6,History,71.4,Pass
S1112,Male,B,77.9,3.6,CS,70.0,Pass
S1113,Female,A,84.0,5.1,Maths,64.2,Pass
S1113,Female,A,84.0,5.1,Science,80.6,Pass
S1113,Female,A,84.0,5.1,English,85.2,Pass
S1113,Female,A,84.0,5.1,History,78.8,Pass
S1113,Female,A,84.0,5.1,CS,80.3,Pass
S1114,Female,D,87.3,4.3,Maths,83.9,Pass
S1114,Female,D,87.3,4.3,Science,93.9,Pass
S1114,Female,D,87.3,4.3,English,75.5,Pass
S1114,Female,D,87.3,4.3,History,68.0,Pass
S1114,Female,D,87.3,4.3,CS,78.8,Pass
S1115,Female,B,91.8,3.2,Maths,97.8,Pass
S1115,Female,B,91.8,3.2,Science,67.3,Pass
S1115,Female,B,91.8,3.2,English,85.5,Pass
S1115,Female,B,91.8,3.2,History,90.5,Pass
S1115,Female,B,91.8,3.2,CS,55.3,Pass
S1116,Male,B,86.7,3.1,Maths,81.4,Pass
S1116,Male,B,86.7,3.1,Science,83.3,Pass
S1116,Male,B,86.7,3.1,English,74.6,Pass
S1116,Male,B,86.7,3.1,History,70.8,Pass
S1116,Male,B,86.7,3.1,CS,71.4,Pass
S1117,Male,A,63.3,5.0,Maths,70.6,Pass
S1117,Male,A,63.3,5.0,Science,70.9,Pass
S1117,Male,A,63.3,5.0,English,69.0,Pass
S1117,Male,A,63.3,5.0,History,70.4,Pass
S1117,Male,A,63.3,5.0,CS,85.8,Pass
S1118,Female,A,67.1,0.5,Maths,54.0,Pass
S1118,Female,A,67.1,0.5,Science,48.6,Pass
S1118,Female,A,67.1,0.5,English,78.2,Pass
S1118,Female,A,67.1,0.5,History,64.2,Pass
S1118,Female,A,67.1,0.5,CS,62.2,Pass
S1119,Male,A,78.7,5.2,Maths,77.9,Pass
S1119,Male,A,78.7,5.2,Science,81.1,Pass
S1119,Male,A,78.7,5.2,English,73.8,Pass
S1119,Male,A,78.7,5.2,History,84.1,Pass
S1119,Male,A,78.7,5.2,CS,69.4,Pass
S1120,Female,A,91.8,1.2,Maths,71.9,Pass
S1120,Female,A,91.8,1.2,Science,52.8,Pass
S1120,Female,A,91.8,1.2,English,86.6,Pass
S1120,Female,A,91.8,1.2,History,73.2,Pass
S1120,Female,A,91.8,1.2,CS,81.6,Pass
S1121,Female,C,89.9,1.9,Maths,80.5,Pass
S1121,Female,C,89.9,1.9,Science,81.2,Pass
S1121,Female,C,89.9,1.9,English,75.6,Pass
S1121,Female,C,89.9,1.9,History,79.6,Pass
S1121,Female,C,89.9,1.9,CS,66.1,Pass
S1122,Male,D,76.4,3.2,Maths,62.7,Pass
S1122,Male,D,76.4,3.2,Science,73.4,Pass
S1122,Male,D,76.4,3.2,English,67.6,Pass
S1122,Male,D,76.4,3.2,History,88.6,Pass
S1122,Male,D,76.4,3.2,CS,78.1,Pass
S1123,Female,D,73.3,7.3,Maths,74.3,Pass
S1123,Female,D,73.3,7.3,Science,78.8,Pass
S1123,Female,D,73.3,7.3,English,82.8,Pass
S1123,Female,D,73.3,7.3,History,80.8,Pass
S1123,Female,D,73.3,7.3,CS,84.2,Pass
S1124,Male,B,67.0,6.5,Maths,78.8,Pass
S1124,Male,B,67.0,6.5,Science,64.2,Pass
S1124,Male,B,67.0,6.5,English,56.6,Pass
S1124,Male,B,67.0,6.5,History,74.4,Pass
S1124,Male,B,67.0,6.5,CS,83.7,Pass
S1125,Male,D,92.0,5.1,Maths,79.1,Pass
S1125,Male,D,92.0,5.1,Science,95.1,Pass
S1125,Male,D,92.0,5.1,English,82.2,Pass
S1125,Male,D,92.0,5.1,History,96.3,Pass
S1125,Male,D,92.0,5.1,CS,94.2,Pass
S1126,Female,C,80.5,4.5,Maths,88.7,Pass
S1126,Female,C,80.5,4.5,Science,66.2,Pass
S1126,Female,C,80.5,4.5,English,78.4,Pass
S1126,Female,C,80.5,4.5,History,90.5,Pass
S1126,Female,C,80.5,4.5,CS,81.0,Pass
S1127,Male,A,87.4,1.2,Maths,79.2,Pass
S1127,Male,A,87.4,1.2,Science,59.8,Pass
S1127,Male,A,87.4,1.2,English,92.8,Pass
S1127,Male,A,87.4,1.2,History,65.7,Pass
S1127,Male,A,87.4,1.2,CS,53.7,Pass
S1128,Female,A,85.0,4.2,Maths,75.5,Pass
S1128,Female,A,85.0,4.2,Science,54.5,Pass
S1128,Female,A,85.0,4.2,English,68.1,Pass
S1128,Female,A,85.0,4.2,History,100.0,Pass
S1128,Female,A,85.0,4.2,CS,75.2,Pass
S1129,Female,C,65.2,3.2,Maths,56.6,Pass
S1129,Female,C,65.2,3.2,Science,71.2,Pass
S1129,Female,C,65.2,3.2,English,61.9,Pass
S1129,Female,C,65.2,3.2,History,79.5,Pass
S1129,Female,C,65.2,3.2,CS,62.0,Pass
S1130,Female,B,84.2,2.8,Maths,78.5,Pass
S1130,Female,B,84.2,2.8,Science,64.3,Pass
S1130,Female,B,84.2,2.8,English,100.0,Pass
S1130,Female,B,84.2,2.8,History,80.9,Pass
S1130,Female,B,84.2,2.8,CS,74.4,Pass
S1131,Female,A,79.2,4.2,Maths,74.3,Pass
S1131,Female,A,79.2,4.2,Science,71.7,Pass
S1131,Female,A,79.2,4.2,English,69.6,Pass
S1131,Female,A,79.2,4.2,History,69.3,Pass
S1131,Female,A,79.2,4.2,CS,94.0,Pass
S1132,Male,D,38.8,3.3,Maths,57.7,Pass
S1132,Male,D,38.8,3.3,Science,41.9,Pass
S1132,Male,D,38.8,3.3,English,51.6,Pass
S1132,Male,D,38.8,3.3,History,72.5,Pass
S1132,Male,D,38.8,3.3,CS,60.7,Pass
S1133,Male,C,69.3,5.3,Maths,75.1,Pass
S1133,Male,C,69.3,5.3,Science,88.1,Pass
S1133,Male,C,69.3,5.3,English,68.6,Pass
S1133,Male,C,69.3,5.3,History,82.7,Pass
S1133,Male,C,69.3,5.3,CS,69.7,Pass
S1134,Female,C,65.2,1.1,Maths,72.5,Pass
S1134,Female,C,65.2,1.1,Science,62.8,Pass
S1134,Female,C,65.2,1.1,English,64.3,Pass
S1134,Female,C,65.2,1.1,History,74.9,Pass
S1134,Female,C,65.2,1.1,CS,74.2,Pass
S1135,Female,D,88.0,4.1,Maths,78.0,Pass
S1135,Female,D,88.0,4.1,Science,74.9,Pass
S1135,Female,D,88.0,4.1,English,95.6,Pass
S1135,Female,D,88.0,4.1,History,85.5,Pass
S1135,Female,D,88.0,4.1,CS,75.7,Pass
S1136,Male,D,61.6,2.7,Maths,62.3,Pass
S1136,Male,D,61.6,2.7,Science,79.1,Pass
S1136,Male,D,61.6,2.7,English,70.0,Pass
S1136,Male,D,61.6,2.7,History,67.2,Pass
S1136,Male,D,61.6,2.7,CS,70.0,Pass
S1137,Male,D,92.1,3.4,Maths,82.8,Pass
S1137,Male,D,92.1,3.4,Science,78.8,Pass
S1137,Male,D,92.1,3.4,English,91.4,Pass
S1137,Male,D,92.1,3.4,History,92.0,Pass
S1137,Male,D,92.1,3.4,CS,84.7,Pass
S1138,Male,B,66.5,4.5,Maths,87.6,Pass
S1138,Male,B,66.5,4.5,Science,74.0,Pass
S1138,Male,B,66.5,4.5,English,80.8,Pass
S1138,Male,B,66.5,4.5,History,83.9,Pass
S1138,Male,B,66.5,4.5,CS,84.1,Pass
S1139,Male,D,78.2,2.3,Maths,82.3,Pass
S1139,Male,D,78.2,2.3,Science,79.4,Pass
S1139,Male,D,78.2,2.3,English,92.7,Pass
S1139,Male,D,78.2,2.3,History,67.7,Pass
S1139,Male,D,78.2,2.3,CS,71.6,Pass
S1140,Female,C,91.2,4.2,Maths,78.7,Pass
S1140,Female,C,91.2,4.2,Science,77.2,Pass
S1140,Female,C,91.2,4.2,English,61.0,Pass
S1140,Female,C,91.2,4.2,History,94.6,Pass
S1140,Female,C,91.2,4.2,CS,70.6,Pass
S1141,Male,C,85.0,3.7,Maths,79.6,Pass
S1141,Male,C,85.0,3.7,Science,63.6,Pass
S1141,Male,C,85.0,3.7,English,84.1,Pass
S1141,Male,C,85.0,3.7,History,70.0,Pass
S1141,Male,C,85.0,3.7,CS,66.5,Pass
S1142,Female,D,79.8,3.0,Maths,76.9,Pass
S1142,Female,D,79.8,3.0,Science,68.0,Pass
S1142,Female,D,79.8,3.0,English,69.2,Pass
S1142,Female,D,79.8,3.0,History,76.7,Pass
S1142,Female,D,79.8,3.0,CS,83.0,Pass
S1143,Female,A,82.6,3.3,Maths,68.2,Pass
S1143,Female,A,82.6,3.3,Science,66.4,Pass
S1143,Female,A,82.6,3.3,English,76.6,Pass
S1143,Female,A,82.6,3.3,History,81.8,Pass
S1143,Female,A,82.6,3.3,CS,91.0,Pass
S1144,Female,B,71.2,3.8,Maths,63.2,Pass
S1144,Female,B,71.2,3.8,Science,70.7,Pass
S1144,Female,B,71.2,3.8,English,85.7,Pass
S1144,Female,B,71.2,3.8,History,93.6,Pass
S1144,Female,B,71.2,3.8,CS,64.0,Pass
S1145,Male,A,82.6,2.8,Maths,68.1,Pass
S1145,Male,A,82.6,2.8,Science,79.3,Pass
S1145,Male,A,82.6,2.8,English,69.7,Pass
S1145,Male,A,82.6,2.8,History,67.9,Pass
S1145,Male,A,82.6,2.8,CS,77.9,Pass
S1146,Male,B,82.7,4.0,Maths,93.3,Pass
S1146,Male,B,82.7,4.0,Science,64.7,Pass
S1146,Male,B,82.7,4.0,English,92.8,Pass
S1146,Male,B,82.7,4.0,History,72.1,Pass
S1146,Male,B,82.7,4.0,CS,81.3,Pass
S1147,Female,B,52.1,3.6,Maths,83.7,Pass
S1147,Female,B,52.1,3.6,Science,71.0,Pass
S1147,Female,B,52.1,3.6,English,64.8,Pass
S1147,Female,B,52.1,3.6,History,75.0,Pass
S1147,Female,B,52.1,3.6,CS,66.1,Pass
S1148,Female,D,76.9,3.1,Maths,79.4,Pass
S1148,Female,D,76.9,3.1,Science,72.2,Pass
S1148,Female,D,76.9,3.1,English,82.8,Pass
S1148,Female,D,76.9,3.1,History,60.3,Pass
S1148,Female,D,76.9,3.1,CS,64.1,Pass
S1149,Male,D,88.3,6.4,Maths,70.2,Pass
S1149,Male,D,88.3,6.4,Science,83.7,Pass
S1149,Male,D,88.3,6.4,English,69.0,Pass
S1149,Male,D,88.3,6.4,History,77.4,Pass
S1149,Male,D,88.3,6.4,CS,73.2,Pass
S1150,Female,B,80.2,4.6,Maths,93.1,Pass
S1150,Female,B,80.2,4.6,Science,68.4,Pass
S1150,Female,B,80.2,4.6,English,65.4,Pass
S1150,Female,B,80.2,4.6,History,80.8,Pass
S1150,Female,B,80.2,4.6,CS,95.2,Pass
S1151,Male,B,84.5,3.4,Maths,76.0,Pass
S1151,Male,B,84.5,3.4,Science,76.8,Pass
S1151,Male,B,84.5,3.4,English,90.1,Pass
S1151,Male,B,84.5,3.4,History,86.0,Pass
S1151,Male,B,84.5,3.4,CS,81.4,Pass
S1152,Female,C,75.1,4.2,Maths,70.1,Pass
S1152,Female,C,75.1,4.2,Science,80.5,Pass
S1152,Female,C,75.1,4.2,English,62.4,Pass
S1152,Female,C,75.1,4.2,History,69.7,Pass
S1152,Female,C,75.1,4.2,CS,90.3,Pass
S1153,Male,D,70.2,2.5,Maths,84.0,Pass
S1153,Male,D,70.2,2.5,Science,75.4,Pass
S1153,Male,D,70.2,2.5,English,51.7,Pass
S1153,Male,D,70.2,2.5,History,58.9,Pass
S1153,Male,D,70.2,2.5,CS,64.2,Pass
S1154,Male,D,77.4,3.3,Maths,73.2,Pass
S1154,Male,D,77.4,3.3,Science,62.4,Pass
S1154,Male,D,77.4,3.3,English,72.5,Pass
S1154,Male,D,77.4,3.3,History,92.6,Pass
S1154,Male,D,77.4,3.3,CS,78.9,Pass
S1155,Female,A,81.5,3.5,Maths,78.7,Pass
S1155,Female,A,81.5,3.5,Science,66.3,Pass
S1155,Female,A,81.5,3.5,English,60.1,Pass
S1155,Female,A,81.5,3.5,History,64.2,Pass
S1155,Female,A,81.5,3.5,CS,59.7,Pass
S1156,Male,A,87.3,2.1,Maths,76.2,Pass
S1156,Male,A,87.3,2.1,Science,79.3,Pass
S1156,Male,A,87.3,2.1,English,65.8,Pass
S1156,Male,A,87.3,2.1,History,76.9,Pass
S1156,Male,A,87.3,2.1,CS,90.2,Pass
S1157,Male,C,82.3,4.6,Maths,98.4,Pass
S1157,Male,C,82.3,4.6,Science,86.6,Pass
S1157,Male,C,82.3,4.6,English,77.1,Pass
S1157,Male,C,82.3,4.6,History,86.2,Pass
S1157,Male,C,82.3,4.6,CS,92.4,Pass
S1158,Male,B,87.8,3.2,Maths,57.8,Pass
S1158,Male,B,87.8,3.2,Science,92.6,Pass
S1158,Male,B,87.8,3.2,English,72.4,Pass
S1158,Male,B,87.8,3.2,History,72.5,Pass
S1158,Male,B,87.8,3.2,CS,74.3,Pass
S1159,Male,A,69.6,3.5,Maths,76.0,Pass
S1159,Male,A,69.6,3.5,Science,61.7,Pass
S1159,Male,A,69.6,3.5,English,70.0,Pass
S1159,Male,A,69.6,3.5,History,78.1,Pass
S1159,Male,A,69.6,3.5,CS,75.0,Pass
S1160,Female,A,65.8,3.1,Maths,74.8,Pass
S1160,Female,A,65.8,3.1,Science,67.8,Pass
S1160,Female,A,65.8,3.1,English,78.0,Pass
S1160,Female,A,65.8,3.1,History,81.6,Pass
S1160,Female,A,65.8,3.1,CS,81.0,Pass
S1161,Male,B,78.2,8.4,Maths,89.6,Pass
S1161,Male,B,78.2,8.4,Science,94.7,Pass
S1161,Male,B,78.2,8.4,English,94.1,Pass
S1161,Male,B,78.2,8.4,History,100.0,Pass
S1161,Male,B,78.2,8.4,CS,97.5,Pass
S1162,Female,B,67.9,3.0,Maths,70.5,Pass
S1162,Female,B,67.9,3.0,Science,62.3,Pass
S1162,Female,B,67.9,3.0,English,68.8,Pass
S1162,Female,B,67.9,3.0,History,68.1,Pass
S1162,Female,B,67.9,3.0,CS,76.5,Pass
S1163,Female,C,87.3,0.9,Maths,66.0,Pass
S1163,Female,C,87.3,0.9,Science,84.9,Pass
S1163,Female,C,87.3,0.9,English,59.1,Pass
S1163,Female,C,87.3,0.9,History,56.7,Pass
S1163,Female,C,87.3,0.9,CS,71.6,Pass
S1164,Male,A,60.8,1.6,Maths,58.0,Pass
S1164,Male,A,60.8,1.6,Science,53.9,Pass
S1164,Male,A,60.8,1.6,English,60.1,Pass
S1164,Male,A,60.8,1.6,History,58.8,Pass
S1164,Male,A,60.8,1.6,CS,66.6,Pass
S1165,Male,C,78.3,5.1,Maths,72.5,Pass
S1165,Male,C,78.3,5.1,Science,73.4,Pass
S1165,Male,C,78.3,5.1,English,78.7,Pass
S1165,Male,C,78.3,5.1,History,88.9,Pass
S1165,Male,C,78.3,5.1,CS,93.5,Pass
S1166,Female,C,89.3,6.0,Maths,85.3,Pass
S1166,Female,C,89.3,6.0,Science,86.1,Pass
S1166,Female,C,89.3,6.0,English,82.0,Pass
S1166,Female,C,89.3,6.0,History,88.6,Pass
S1166,Female,C,89.3,6.0,CS,87.7,Pass
S1167,Female,B,89.6,3.0,Maths,91.1,Pass
S1167,Female,B,89.6,3.0,Science,59.0,Pass
S1167,Female,B,89.6,3.0,English,75.5,Pass
S1167,Female,B,89.6,3.0,History,81.2,Pass
S1167,Female,B,89.6,3.0,CS,77.6,Pass
S1168,Female,A,89.7,5.9,Maths,74.4,Pass
S1168,Female,A,89.7,5.9,Science,70.8,Pass
S1168,Female,A,89.7,5.9,English,91.8,Pass
S1168,Female,A,89.7,5.9,History,76.2,Pass
S1168,Female,A,89.7,5.9,CS,66.2,Pass
S1169,Female,C,66.5,5.1,Maths,83.7,Pass
S1169,Female,C,66.5,5.1,Science,79.8,Pass
S1169,Female,C,66.5,5.1,English,74.0,Pass
S1169,Female,C,66.5,5.1,History,66.0,Pass
S1169,Female,C,66.5,5.1,CS,74.0,Pass
S1170,Male,C,73.0,3.7,Maths,86.5,Pass
S1170,Male,C,73.0,3.7,Science,58.2,Pass
S1170,Male,C,73.0,3.7,English,58.7,Pass
S1170,Male,C,73.0,3.7,History,68.1,Pass
S1170,Male,C,73.0,3.7,CS,74.1,Pass
S1171,Male,B,68.9,3.6,Maths,67.9,Pass
S1171,Male,B,68.9,3.6,Science,79.3,Pass
S1171,Male,B,68.9,3.6,English,83.8,Pass
S1171,Male,B,68.9,3.6,History,75.7,Pass
S1171,Male,B,68.9,3.6,CS,78.5,Pass
S1172,Female,B,75.0,4.3,Maths,78.8,Pass
S1172,Female,B,75.0,4.3,Science,76.1,Pass
S1172,Female,B,75.0,4.3,English,63.1,Pass
S1172,Female,B,75.0,4.3,History,65.8,Pass
S1172,Female,B,75.0,4.3,CS,62.5,Pass
S1173,Male,C,83.3,5.3,Maths,79.1,Pass
S1173,Male,C,83.3,5.3,Science,82.9,Pass
S1173,Male,C,83.3,5.3,English,66.1,Pass
S1173,Male,C,83.3,5.3,History,81.3,Pass
S1173,Male,C,83.3,5.3,CS,71.9,Pass
S1174,Female,B,91.5,4.6,Maths,71.0,Pass
S1174,Female,B,91.5,4.6,Science,75.4,Pass
S1174,Female,B,91.5,4.6,English,70.4,Pass
S1174,Female,B,91.5,4.6,History,87.7,Pass
S1174,Female,B,91.5,4.6,CS,80.0,Pass
S1175,Male,B,88.6,3.0,Maths,85.7,Pass
S1175,Male,B,88.6,3.0,Science,73.1,Pass
S1175,Male,B,88.6,3.0,English,73.5,Pass
S1175,Male,B,88.6,3.0,History,96.3,Pass
S1175,Male,B,88.6,3.0,CS,61.3,Pass
S1176,Female,B,92.2,3.7,Maths,93.0,Pass
S1176,Female,B,92.2,3.7,Science,96.7,Pass
S1176,Female,B,92.2,3.7,English,87.8,Pass
S1176,Female,B,92.2,3.7,History,76.8,Pass
S1176,Female,B,92.2,3.7,CS,94.4,Pass
S1177,Male,B,89.7,7.0,Maths,82.6,Pass
S1177,Male,B,89.7,7.0,Science,78.8,Pass
S1177,Male,B,89.7,7.0,English,82.0,Pass
S1177,Male,B,89.7,7.0,History,80.2,Pass
S1177,Male,B,89.7,7.0,CS,76.4,Pass
S1178,Male,C,82.8,4.4,Maths,89.7,Pass
S1178,Male,C,82.8,4.4,Science,70.9,Pass
S1178,Male,C,82.8,4.4,English,78.3,Pass
S1178,Male,C,82.8,4.4,History,64.2,Pass
S1178,Male,C,82.8,4.4,CS,78.9,Pass
S1179,Male,B,87.7,5.3,Maths,70.4,Pass
S1179,Male,B,87.7,5.3,Science,70.1,Pass
S1179,Male,B,87.7,5.3,English,80.8,Pass
S1179,Male,B,87.7,5.3,History,92.5,Pass
S1179,Male,B,87.7,5.3,CS,86.3,Pass
S1180,Male,B,72.2,4.8,Maths,81.4,Pass
S1180,Male,B,72.2,4.8,Science,75.0,Pass
S1180,Male,B,72.2,4.8,English,72.9,Pass
S1180,Male,B,72.2,4.8,History,84.2,Pass
S1180,Male,B,72.2,4.8,CS,70.6,Pass
S1181,Female,C,96.4,4.4,Maths,91.1,Pass
S1181,Female,C,96.4,4.4,Science,95.1,Pass
S1181,Female,C,96.4,4.4,English,74.3,Pass
S1181,Female,C,96.4,4.4,History,75.8,Pass
S1181,Female,C,96.4,4.4,CS,77.3,Pass
S1182,Male,B,82.7,4.2,Maths,63.5,Pass
S1182,Male,B,82.7,4.2,Science,73.4,Pass
S1182,Male,B,82.7,4.2,English,91.1,Pass
S1182,Male,B,82.7,4.2,History,67.7,Pass
S1182,Male,B,82.7,4.2,CS,91.4,Pass
S1183,Male,A,88.5,5.3,Maths,77.9,Pass
S1183,Male,A,88.5,5.3,Science,100.0,Pass
S1183,Male,A,88.5,5.3,English,75.4,Pass
S1183,Male,A,88.5,5.3,History,80.8,Pass
S1183,Male,A,88.5,5.3,CS,73.2,Pass
S1184,Male,D,93.5,5.1,Maths,76.3,Pass
S1184,Male,D,93.5,5.1,Science,96.6,Pass
S1184,Male,D,93.5,5.1,English,87.9,Pass
S1184,Male,D,93.5,5.1,History,93.5,Pass
S1184,Male,D,93.5,5.1,CS,70.0,Pass
S1185,Male,A,91.9,4.4,Maths,87.9,Pass
S1185,Male,A,91.9,4.4,Science,71.6,Pass
S1185,Male,A,91.9,4.4,English,68.0,Pass
S1185,Male,A,91.9,4.4,History,83.7,Pass
S1185,Male,A,91.9,4.4,CS,83.6,Pass
S1186,Female,C,61.8,3.0,Maths,70.0,Pass
S1186,Female,C,61.8,3.0,Science,76.6,Pass
S1186,Female,C,61.8,3.0,English,78.2,Pass
S1186,Female,C,61.8,3.0,History,84.2,Pass
S1186,Female,C,61.8,3.0,CS,57.6,Pass
S1187,Male,B,77.6,4.6,Maths,92.5,Pass
S1187,Male,B,77.6,4.6,Science,96.3,Pass
S1187,Male,B,77.6,4.6,English,73.8,Pass
S1187,Male,B,77.6,4.6,History,60.8,Pass
S1187,Male,B,77.6,4.6,CS,63.6,Pass
S1188,Female,A,82.0,3.9,Maths,72.8,Pass
S1188,Female,A,82.0,3.9,Science,97.5,Pass
S1188,Female,A,82.0,3.9,English,77.6,Pass
S1188,Female,A,82.0,3.9,History,71.2,Pass
S1188,Female,A,82.0,3.9,CS,70.5,Pass
S1189,Male,A,55.3,3.5,Maths,55.4,Pass
S1189,Male,A,55.3,3.5,Science,77.4,Pass
S1189,Male,A,55.3,3.5,English,67.7,Pass
S1189,Male,A,55.3,3.5,History,89.7,Pass
S1189,Male,A,55.3,3.5,CS,74.9,Pass
S1190,Female,D,68.6,8.0,Maths,89.9,Pass
S1190,Female,D,68.6,8.0,Science,79.2,Pass
S1190,Female,D,68.6,8.0,English,70.7,Pass
S1190,Female,D,68.6,8.0,History,72.9,Pass
S1190,Female,D,68.6,8.0,CS,67.9,Pass
S1191,Male,B,87.0,1.7,Maths,83.6,Pass
S1191,Male,B,87.0,1.7,Science,70.6,Pass
S1191,Male,B,87.0,1.7,English,84.0,Pass
S1191,Male,B,87.0,1.7,History,75.8,Pass
S1191,Male,B,87.0,1.7,CS,71.5,Pass
S1192,Male,B,86.6,5.4,Maths,70.2,Pass
S1192,Male,B,86.6,5.4,Science,84.9,Pass
S1192,Male,B,86.6,5.4,English,79.7,Pass
S1192,Male,B,86.6,5.4,History,90.9,Pass
S1192,Male,B,86.6,5.4,CS,74.7,Pass
S1193,Female,C,61.6,2.7,Maths,75.1,Pass
S1193,Female,C,61.6,2.7,Science,85.3,Pass
S1193,Female,C,61.6,2.7,English,71.6,Pass
S1193,Female,C,61.6,2.7,History,76.8,Pass
S1193,Female,C,61.6,2.7,CS,74.6,Pass
S1194,Female,A,72.2,4.2,Maths,94.0,Pass
S1194,Female,A,72.2,4.2,Science,78.8,Pass
S1194,Female,A,72.2,4.2,English,82.0,Pass
S1194,Female,A,72.2,4.2,History,74.7,Pass
S1194,Female,A,72.2,4.2,CS,67.3,Pass
S1195,Female,C,88.5,7.9,Maths,75.2,Pass
S1195,Female,C,88.5,7.9,Science,99.9,Pass
S1195,Female,C,88.5,7.9,English,77.2,Pass
S1195,Female,C,88.5,7.9,History,94.7,Pass
S1195,Female,C,88.5,7.9,CS,91.4,Pass
S1196,Male,B,62.0,2.6,Maths,77.9,Pass
S1196,Male,B,62.0,2.6,Science,63.6,Pass
S1196,Male,B,62.0,2.6,English,60.8,Pass
S1196,Male,B,62.0,2.6,History,72.5,Pass
S1196,Male,B,62.0,2.6,CS,65.8,Pass
S1197,Male,C,73.6,2.9,Maths,60.6,Pass
S1197,Male,C,73.6,2.9,Science,92.3,Pass
S1197,Male,C,73.6,2.9,English,65.0,Pass
S1197,Male,C,73.6,2.9,History,63.0,Pass
S1197,Male,C,73.6,2.9,CS,70.5,Pass
S1198,Female,A,90.0,4.0,Maths,92.5,Pass
S1198,Female,A,90.0,4.0,Science,58.3,Pass
S1198,Female,A,90.0,4.0,English,91.6,Pass
S1198,Female,A,90.0,4.0,History,70.8,Pass
S1198,Female,A,90.0,4.0,CS,82.6,Pass
S1199,Male,D,81.5,2.7,Maths,68.2,Pass
S1199,Male,D,81.5,2.7,Science,94.8,Pass
S1199,Male,D,81.5,2.7,English,76.2,Pass
S1199,Male,D,81.5,2.7,History,67.8,Pass
S1199,Male,D,81.5,2.7,CS,71.9,Pass
S1200,Female,A,80.2,5.3,Maths,80.6,Pass
S1200,Female,A,80.2,5.3,Science,81.5,Pass
S1200,Female,A,80.2,5.3,English,84.1,Pass
S1200,Female,A,80.2,5.3,History,79.7,Pass
S1200,Female,A,80.2,5.3,CS,65.9,Pass
S1201,Female,C,86.9,3.2,Maths,74.1,Pass
S1201,Female,C,86.9,3.2,Science,83.5,Pass
S1201,Female,C,86.9,3.2,English,70.8,Pass
S1201,Female,C,86.9,3.2,History,84.2,Pass
S1201,Female,C,86.9,3.2,CS,77.8,Pass
S1202,Female,C,94.5,5.0,Maths,81.1,Pass
S1202,Female,C,94.5,5.0,Science,95.2,Pass
S1202,Female,C,94.5,5.0,English,65.9,Pass
S1202,Female,C,94.5,5.0,History,76.5,Pass
S1202,Female,C,94.5,5.0,CS,95.6,Pass
S1203,Female,B,85.2,2.0,Maths,92.9,Pass
S1203,Female,B,85.2,2.0,Science,97.4,Pass
S1203,Female,B,85.2,2.0,English,75.1,Pass
S1203,Female,B,85.2,2.0,History,79.2,Pass
S1203,Female,B,85.2,2.0,CS,82.7,Pass
S1204,Female,A,72.3,1.3,Maths,82.0,Pass
S1204,Female,A,72.3,1.3,Science,72.4,Pass
S1204,Female,A,72.3,1.3,English,78.5,Pass
S1204,Female,A,72.3,1.3,History,73.9,Pass
S1204,Female,A,72.3,1.3,CS,74.5,Pass
S1205,Male,B,74.8,3.7,Maths,65.6,Pass
S1205,Male,B,74.8,3.7,Science,71.5,Pass
S1205,Male,B,74.8,3.7,English,69.5,Pass
S1205,Male,B,74.8,3.7,History,62.9,Pass
S1205,Male,B,74.8,3.7,CS,58.2,Pass
S1206,Male,D,61.7,1.6,Maths,62.6,Pass
S1206,Male,D,61.7,1.6,Science,64.2,Pass
S1206,Male,D,61.7,1.6,English,67.8,Pass
S1206,Male,D,61.7,1.6,History,72.3,Pass
S1206,Male,D,61.7,1.6,CS,68.7,Pass
S1207,Female,D,72.3,6.3,Maths,76.7,Pass
S1207,Female,D,72.3,6.3,Science,70.1,Pass
S1207,Female,D,72.3,6.3,English,88.0,Pass
S1207,Female,D,72.3,6.3,History,78.2,Pass
S1207,Female,D,72.3,6.3,CS,74.9,Pass
S1208,Male,D,93.2,1.7,Maths,74.5,Pass
S1208,Male,D,93.2,1.7,Science,69.0,Pass
S1208,Male,D,93.2,1.7,English,71.1,Pass
S1208,Male,D,93.2,1.7,History,70.7,Pass
S1208,Male,D,93.2,1.7,CS,73.5,Pass
S1209,Male,A,85.4,2.4,Maths,82.1,Pass
S1209,Male,A,85.4,2.4,Science,79.6,Pass
S1209,Male,A,85.4,2.4,English,91.0,Pass
S1209,Male,A,85.4,2.4,History,87.6,Pass
