Date,Month,Season,TempMax_C,TempMin_C,TempAvg_C,Rainfall_mm,Humidity_%,WindSpeed_kmh,Extreme
2024-11-20,11,Monsoon,21.4,5.1,13.2,0.5,65.8,14.2,False
2024-11-21,11,Monsoon,19.7,6.4,13.0,0.3,60.3,12.6,False
2024-11-22,11,Monsoon,18.7,7.7,13.2,0.0,53.9,20.3,False
2024-11-23,11,Monsoon,22.6,5.0,13.8,1.1,61.9,6.4,False
2024-11-24,11,Monsoon,20.3,7.7,14.0,0.4,54.5,8.6,False
2024-11-25,11,Monsoon,19.9,9.1,14.5,0.7,53.1,19.8,False
2024-11-26,11,Monsoon,21.1,9.8,15.4,2.2,60.1,9.4,False
2024-11-27,11,Monsoon,21.5,7.9,14.7,0.4,43.0,20.4,False
2024-11-28,11,Monsoon,20.7,6.1,13.4,0.1,58.5,1.4,False
2024-11-29,11,Monsoon,21.3,4.8,13.0,1.1,50.8,11.3,True
2024-11-30,11,Monsoon,20.4,7.5,14.0,1.2,50.4,7.7,False
2024-12-01,12,Winter2,20.6,5.0,12.8,0.1,63.3,8.5,False
2024-12-02,12,Winter2,17.9,7.8,12.8,0.2,50.4,24.2,False
2024-12-03,12,Winter2,23.0,8.9,16.0,0.2,57.4,9.6,False
2024-12-04,12,Winter2,16.9,9.9,13.4,0.1,53.6,4.7,False
2024-12-05,12,Winter2,19.9,8.3,14.1,1.0,53.7,19.6,False
2024-12-06,12,Winter2,16.6,9.8,13.2,0.1,50.1,21.7,False
2024-12-07,12,Winter2,19.0,3.2,11.1,0.4,49.4,11.1,True
2024-12-08,12,Winter2,18.0,6.3,12.2,0.2,58.1,8.4,False
2024-12-09,12,Winter2,19.4,7.3,13.4,0.3,54.7,3.1,False
2024-12-10,12,Winter2,19.8,3.7,11.8,1.6,47.2,19.2,True
2024-12-11,12,Winter2,17.2,9.7,13.4,0.5,44.0,16.5,False
2024-12-12,12,Winter2,19.0,7.3,13.2,0.3,45.9,13.8,False
2024-12-13,12,Winter2,21.8,3.0,12.4,0.2,53.3,13.5,True
2024-12-14,12,Winter2,16.4,7.3,11.8,0.6,53.9,19.7,False
2024-12-15,12,Winter2,17.3,2.1,9.7,0.6,50.4,6.6,True
2024-12-16,12,Winter2,20.7,5.4,13.0,0.7,39.1,12.0,False
2024-12-17,12,Winter2,19.2,4.4,11.8,0.2,50.5,17.3,True
2024-12-18,12,Winter2,19.3,4.3,11.8,0.1,52.9,10.2,True
2024-12-19,12,Winter2,21.0,7.0,14.0,0.2,46.8,20.1,False
2024-12-20,12,Winter2,17.4,8.0,12.7,0.5,55.5,11.9,False
2024-12-21,12,Winter2,18.0,7.2,12.6,0.6,38.6,12.9,False
2024-12-22,12,Winter2,17.7,9.0,13.4,0.6,48.2,14.6,False
2024-12-23,12,Winter2,18.3,7.2,12.8,0.4,39.3,20.8,False
2024-12-24,12,Winter2,21.7,7.0,14.4,1.7,49.3,3.9,False
2024-12-25,12,Winter2,15.7,3.7,9.7,0.2,46.7,20.5,True
2024-12-26,12,Winter2,16.7,5.9,11.3,1.3,52.2,1.4,False
2024-12-27,12,Winter2,16.4,2.4,9.4,0.3,45.3,17.7,True
2024-12-28,12,Winter2,21.9,11.4,16.6,0.4,40.4,4.0,False
2024-12-29,12,Winter2,17.9,9.6,13.8,3.3,39.6,22.7,False
2024-12-30,12,Winter2,18.5,7.9,13.2,0.5,40.5,18.8,False
2024-12-31,12,Winter2,16.0,4.2,10.1,1.1,38.8,10.0,True
